timestamp_utc,topic,device,mode,seq,temp,humidity,light,inter_arrival_ms,label
2026-06-08T17:35:15.990Z,netguard/device1,esp32_1,NORMAL,416,29.0,62.0,-1,4706,NORMAL
2026-06-08T17:35:16.449Z,netguard/device2,esp32_2,NORMAL,298,-1,-1,0,465,NORMAL
2026-06-08T17:35:19.402Z,netguard/device1,esp32_1,NORMAL,417,29.0,62.0,-1,3412,NORMAL
2026-06-08T17:35:19.405Z,netguard/attacker,esp32_3,NORMAL,516,-1,-1,-1,3444,NORMAL
2026-06-08T17:35:19.646Z,netguard/device2,esp32_2,NORMAL,299,-1,-1,0,3197,NORMAL
2026-06-08T17:35:21.123Z,netguard/attacker,esp32_3,NORMAL,517,-1,-1,-1,1717,NORMAL
2026-06-08T17:35:21.369Z,netguard/device1,esp32_1,NORMAL,418,29.0,62.0,-1,1966,NORMAL
2026-06-08T17:35:23.344Z,netguard/device2,esp32_2,NORMAL,300,-1,-1,0,3697,NORMAL
2026-06-08T17:35:26.043Z,netguard/device1,esp32_1,NORMAL,419,28.9,62.0,-1,4673,NORMAL
2026-06-08T17:35:27.027Z,netguard/device1,esp32_1,NORMAL,420,29.0,62.0,-1,984,NORMAL
2026-06-08T17:35:27.768Z,netguard/attacker,esp32_3,NORMAL,518,-1,-1,-1,6645,NORMAL
2026-06-08T17:35:28.257Z,netguard/attacker,esp32_3,NORMAL,519,-1,-1,-1,488,NORMAL
2026-06-08T17:35:28.505Z,netguard/device2,esp32_2,NORMAL,301,-1,-1,0,5160,NORMAL
2026-06-08T17:35:31.209Z,netguard/attacker,esp32_3,NORMAL,520,-1,-1,-1,2951,NORMAL
2026-06-08T17:35:31.455Z,netguard/device1,esp32_1,NORMAL,421,28.9,62.0,-1,4427,NORMAL
2026-06-08T17:35:32.193Z,netguard/device2,esp32_2,NORMAL,302,-1,-1,0,3687,NORMAL
2026-06-08T17:35:32.439Z,netguard/cmd,cmd,REPLAY_ATTACK,-1,-1,-1,-1,61991,REPLAY_ATTACK
2026-06-08T17:35:32.932Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,1723,REPLAY_ATTACK
2026-06-08T17:35:34.410Z,netguard/device2,esp32_2,NORMAL,303,-1,-1,0,2217,REPLAY_ATTACK
2026-06-08T17:35:34.900Z,netguard/device1,esp32_1,NORMAL,422,28.9,62.0,-1,3444,REPLAY_ATTACK
2026-06-08T17:35:36.128Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,3195,REPLAY_ATTACK
2026-06-08T17:35:36.622Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,494,REPLAY_ATTACK
2026-06-08T17:35:36.623Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,1,REPLAY_ATTACK
2026-06-08T17:35:37.359Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,735,REPLAY_ATTACK
2026-06-08T17:35:38.835Z,netguard/device1,esp32_1,NORMAL,423,28.9,62.0,-1,3935,REPLAY_ATTACK
2026-06-08T17:35:38.837Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,1478,REPLAY_ATTACK
2026-06-08T17:35:39.083Z,netguard/device2,esp32_2,NORMAL,304,-1,-1,0,4672,REPLAY_ATTACK
2026-06-08T17:35:39.574Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,736,REPLAY_ATTACK
2026-06-08T17:35:39.577Z,netguard/device2,esp32_2,NORMAL,305,-1,-1,0,493,REPLAY_ATTACK
2026-06-08T17:35:40.558Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,983,REPLAY_ATTACK
2026-06-08T17:35:41.803Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,1245,REPLAY_ATTACK
2026-06-08T17:35:43.017Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,1214,REPLAY_ATTACK
2026-06-08T17:35:43.508Z,netguard/device2,esp32_2,NORMAL,306,-1,-1,0,3931,REPLAY_ATTACK
2026-06-08T17:35:46.215Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,3197,REPLAY_ATTACK
2026-06-08T17:35:46.460Z,netguard/device1,esp32_1,NORMAL,424,28.9,62.0,-1,7624,REPLAY_ATTACK
2026-06-08T17:35:46.462Z,netguard/device2,esp32_2,NORMAL,307,-1,-1,0,2953,REPLAY_ATTACK
2026-06-08T17:35:46.707Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,492,REPLAY_ATTACK
2026-06-08T17:35:46.709Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,2,REPLAY_ATTACK
2026-06-08T17:35:46.954Z,netguard/device1,esp32_1,NORMAL,425,28.9,62.0,-1,494,REPLAY_ATTACK
2026-06-08T17:35:48.677Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,1968,REPLAY_ATTACK
2026-06-08T17:35:48.920Z,netguard/device2,esp32_2,NORMAL,308,-1,-1,0,2458,REPLAY_ATTACK
2026-06-08T17:35:49.413Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,735,REPLAY_ATTACK
2026-06-08T17:35:49.906Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,493,REPLAY_ATTACK
2026-06-08T17:35:50.159Z,netguard/device1,esp32_1,NORMAL,426,28.9,62.0,-1,3205,REPLAY_ATTACK
2026-06-08T17:35:51.380Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,1473,REPLAY_ATTACK
2026-06-08T17:35:52.364Z,netguard/device1,esp32_1,NORMAL,427,28.9,62.0,-1,2204,REPLAY_ATTACK
2026-06-08T17:35:52.366Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,985,REPLAY_ATTACK
2026-06-08T17:35:53.604Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,1237,REPLAY_ATTACK
2026-06-08T17:35:54.087Z,netguard/device2,esp32_2,NORMAL,309,-1,-1,0,5166,REPLAY_ATTACK
2026-06-08T17:35:54.333Z,netguard/device1,esp32_1,NORMAL,428,28.9,62.0,-1,1968,REPLAY_ATTACK
2026-06-08T17:35:54.578Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,974,REPLAY_ATTACK
2026-06-08T17:35:55.809Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,1230,REPLAY_ATTACK
2026-06-08T17:35:57.039Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,1229,REPLAY_ATTACK
2026-06-08T17:35:57.778Z,netguard/device2,esp32_2,NORMAL,310,-1,-1,0,3690,REPLAY_ATTACK
2026-06-08T17:35:58.268Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,1229,REPLAY_ATTACK
2026-06-08T17:35:59.253Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,984,REPLAY_ATTACK
2026-06-08T17:35:59.992Z,netguard/device2,esp32_2,NORMAL,311,-1,-1,0,2214,REPLAY_ATTACK
2026-06-08T17:36:00.730Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,1476,REPLAY_ATTACK
2026-06-08T17:36:02.205Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,1474,REPLAY_ATTACK
2026-06-08T17:36:03.205Z,netguard/device1,esp32_1,NORMAL,429,28.9,63.0,-1,8872,REPLAY_ATTACK
2026-06-08T17:36:03.680Z,netguard/device1,esp32_1,NORMAL,430,28.9,63.0,-1,475,REPLAY_ATTACK
2026-06-08T17:36:03.683Z,netguard/device1,esp32_1,NORMAL,431,28.9,62.0,-1,2,REPLAY_ATTACK
2026-06-08T17:36:04.173Z,netguard/device2,esp32_2,NORMAL,312,-1,-1,0,4180,REPLAY_ATTACK
2026-06-08T17:36:05.649Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,3444,REPLAY_ATTACK
2026-06-08T17:36:06.141Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,492,REPLAY_ATTACK
2026-06-08T17:36:06.144Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,3,REPLAY_ATTACK
2026-06-08T17:36:06.155Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,10,REPLAY_ATTACK
2026-06-08T17:36:07.162Z,netguard/device1,esp32_1,NORMAL,432,28.9,63.0,-1,3478,REPLAY_ATTACK
2026-06-08T17:36:07.163Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,1007,REPLAY_ATTACK
2026-06-08T17:36:08.109Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,946,REPLAY_ATTACK
2026-06-08T17:36:08.601Z,netguard/device2,esp32_2,NORMAL,313,-1,-1,0,4428,REPLAY_ATTACK
2026-06-08T17:36:09.584Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,1475,REPLAY_ATTACK
2026-06-08T17:36:12.044Z,netguard/device2,esp32_2,NORMAL,314,-1,-1,0,3443,REPLAY_ATTACK
2026-06-08T17:36:13.028Z,netguard/device1,esp32_1,NORMAL,433,28.9,63.0,-1,5866,REPLAY_ATTACK
2026-06-08T17:36:14.751Z,netguard/device2,esp32_2,NORMAL,315,-1,-1,0,2706,REPLAY_ATTACK
2026-06-08T17:36:15.734Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,6149,REPLAY_ATTACK
2026-06-08T17:36:15.980Z,netguard/device1,esp32_1,NORMAL,434,28.9,63.0,-1,2952,REPLAY_ATTACK
2026-06-08T17:36:16.231Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,496,REPLAY_ATTACK
2026-06-08T17:36:16.233Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,2,REPLAY_ATTACK
2026-06-08T17:36:16.234Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,1,REPLAY_ATTACK
2026-06-08T17:36:16.235Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,0,REPLAY_ATTACK
2026-06-08T17:36:16.718Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,483,REPLAY_ATTACK
2026-06-08T17:36:17.456Z,netguard/device2,esp32_2,NORMAL,316,-1,-1,0,2705,REPLAY_ATTACK
2026-06-08T17:36:17.702Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,984,REPLAY_ATTACK
2026-06-08T17:36:18.933Z,netguard/device1,esp32_1,NORMAL,435,28.9,63.0,-1,2952,REPLAY_ATTACK
2026-06-08T17:36:18.958Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,1256,REPLAY_ATTACK
2026-06-08T17:36:19.916Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,957,REPLAY_ATTACK
2026-06-08T17:36:20.663Z,netguard/device2,esp32_2,NORMAL,317,-1,-1,0,3206,REPLAY_ATTACK
2026-06-08T17:36:21.155Z,netguard/device1,esp32_1,NORMAL,436,28.9,63.0,-1,2222,REPLAY_ATTACK
2026-06-08T17:36:25.328Z,netguard/device1,esp32_1,NORMAL,437,28.9,63.0,-1,4172,REPLAY_ATTACK
2026-06-08T17:36:27.587Z,netguard/device2,esp32_2,NORMAL,318,-1,-1,0,6924,REPLAY_ATTACK
2026-06-08T17:36:29.756Z,netguard/device1,esp32_1,NORMAL,438,28.9,63.0,-1,4428,REPLAY_ATTACK
2026-06-08T17:36:30.994Z,netguard/device2,esp32_2,NORMAL,319,-1,-1,0,3407,REPLAY_ATTACK
2026-06-08T17:36:31.723Z,netguard/device2,esp32_2,NORMAL,320,-1,-1,0,728,REPLAY_ATTACK
2026-06-08T17:36:34.431Z,netguard/device1,esp32_1,NORMAL,439,28.9,63.0,-1,4673,REPLAY_ATTACK
2026-06-08T17:36:34.677Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,14760,REPLAY_ATTACK
2026-06-08T17:36:35.169Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,491,REPLAY_ATTACK
2026-06-08T17:36:35.171Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,1,REPLAY_ATTACK
2026-06-08T17:36:35.172Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,1,REPLAY_ATTACK
2026-06-08T17:36:35.173Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,1,REPLAY_ATTACK
2026-06-08T17:36:35.174Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,1,REPLAY_ATTACK
2026-06-08T17:36:35.181Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,6,REPLAY_ATTACK
2026-06-08T17:36:35.182Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,1,REPLAY_ATTACK
2026-06-08T17:36:35.186Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,4,REPLAY_ATTACK
2026-06-08T17:36:35.188Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,2,REPLAY_ATTACK
2026-06-08T17:36:35.189Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,0,REPLAY_ATTACK
2026-06-08T17:36:35.191Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,1,REPLAY_ATTACK
2026-06-08T17:36:35.192Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,1,REPLAY_ATTACK
2026-06-08T17:36:35.193Z,netguard/device2,esp32_2,NORMAL,321,-1,-1,0,3470,REPLAY_ATTACK
2026-06-08T17:36:38.366Z,netguard/device1,esp32_1,NORMAL,440,28.9,63.0,-1,3935,REPLAY_ATTACK
2026-06-08T17:36:40.827Z,netguard/cmd,cmd,NORMAL,-1,-1,-1,-1,68387,REPLAY_ATTACK
2026-06-08T17:36:41.073Z,netguard/device2,esp32_2,NORMAL,322,-1,-1,0,5879,REPLAY_ATTACK
2026-06-08T17:36:42.302Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,7110,REPLAY_ATTACK
2026-06-08T17:36:42.796Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,493,REPLAY_ATTACK
2026-06-08T17:36:42.798Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,1,REPLAY_ATTACK
2026-06-08T17:36:42.800Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,2,REPLAY_ATTACK
2026-06-08T17:36:42.807Z,netguard/attacker,esp32_3,REPLAY_ATTACK,520,-1,-1,-1,7,REPLAY_ATTACK
2026-06-08T17:36:42.809Z,netguard/attacker,esp32_3,NORMAL,521,-1,-1,-1,2,NORMAL
2026-06-08T17:36:42.815Z,netguard/device2,esp32_2,NORMAL,323,-1,-1,0,1742,NORMAL
2026-06-08T17:36:45.254Z,netguard/attacker,esp32_3,NORMAL,522,-1,-1,-1,2445,NORMAL
2026-06-08T17:36:46.976Z,netguard/device2,esp32_2,NORMAL,324,-1,-1,0,4160,NORMAL
2026-06-08T17:36:47.961Z,netguard/device1,esp32_1,NORMAL,441,28.9,63.0,-1,9595,NORMAL
2026-06-08T17:36:48.207Z,netguard/device2,esp32_2,NORMAL,325,-1,-1,0,1230,NORMAL
2026-06-08T17:36:48.453Z,netguard/device1,esp32_1,NORMAL,442,28.9,63.0,-1,492,NORMAL
2026-06-08T17:36:48.456Z,netguard/device1,esp32_1,NORMAL,443,28.9,63.0,-1,3,NORMAL
2026-06-08T17:36:48.699Z,netguard/attacker,esp32_3,NORMAL,523,-1,-1,-1,3444,NORMAL
2026-06-08T17:36:50.666Z,netguard/attacker,esp32_3,NORMAL,524,-1,-1,-1,1967,NORMAL
2026-06-08T17:36:52.634Z,netguard/device1,esp32_1,NORMAL,444,28.9,63.0,-1,4178,NORMAL
2026-06-08T17:36:54.849Z,netguard/device1,esp32_1,NORMAL,445,28.9,63.0,-1,2214,NORMAL
2026-06-08T17:36:55.093Z,netguard/device2,esp32_2,NORMAL,326,-1,-1,0,6886,NORMAL
2026-06-08T17:36:58.046Z,netguard/device2,esp32_2,NORMAL,327,-1,-1,0,2952,NORMAL
2026-06-08T17:37:01.490Z,netguard/device1,esp32_1,NORMAL,446,28.9,63.0,-1,6641,NORMAL
2026-06-08T17:37:01.739Z,netguard/device2,esp32_2,NORMAL,328,-1,-1,0,3693,NORMAL
2026-06-08T17:37:02.720Z,netguard/attacker,esp32_3,NORMAL,525,-1,-1,-1,12053,NORMAL
2026-06-08T17:37:03.213Z,netguard/attacker,esp32_3,NORMAL,526,-1,-1,-1,493,NORMAL
2026-06-08T17:37:03.215Z,netguard/attacker,esp32_3,NORMAL,527,-1,-1,-1,1,NORMAL
2026-06-08T17:37:03.950Z,netguard/device1,esp32_1,NORMAL,447,28.9,63.0,-1,2459,NORMAL
2026-06-08T17:37:05.917Z,netguard/device1,esp32_1,NORMAL,448,28.9,63.0,-1,1966,NORMAL
2026-06-08T17:37:06.656Z,netguard/device2,esp32_2,NORMAL,329,-1,-1,0,4917,NORMAL
2026-06-08T17:37:08.624Z,netguard/device1,esp32_1,NORMAL,449,28.9,63.0,-1,2707,NORMAL
2026-06-08T17:37:11.374Z,netguard/device2,esp32_2,NORMAL,330,-1,-1,0,4717,NORMAL
2026-06-08T17:37:13.543Z,netguard/device1,esp32_1,NORMAL,450,28.9,63.0,-1,4919,NORMAL
2026-06-08T17:37:14.282Z,netguard/device2,esp32_2,NORMAL,331,-1,-1,0,2908,NORMAL
2026-06-08T17:37:16.004Z,netguard/device1,esp32_1,NORMAL,451,28.9,63.0,-1,2460,NORMAL
2026-06-08T17:37:18.464Z,netguard/device1,esp32_1,NORMAL,452,28.9,63.0,-1,2460,NORMAL
2026-06-08T17:37:20.192Z,netguard/attacker,esp32_3,NORMAL,528,-1,-1,-1,16977,NORMAL
2026-06-08T17:37:20.677Z,netguard/attacker,esp32_3,NORMAL,529,-1,-1,-1,484,NORMAL
2026-06-08T17:37:20.678Z,netguard/attacker,esp32_3,NORMAL,530,-1,-1,-1,1,NORMAL
2026-06-08T17:37:20.679Z,netguard/attacker,esp32_3,NORMAL,531,-1,-1,-1,1,NORMAL
2026-06-08T17:37:20.681Z,netguard/attacker,esp32_3,NORMAL,532,-1,-1,-1,2,NORMAL
2026-06-08T17:37:20.692Z,netguard/attacker,esp32_3,NORMAL,533,-1,-1,-1,11,NORMAL
2026-06-08T17:37:24.416Z,netguard/attacker,esp32_3,NORMAL,534,-1,-1,-1,3723,NORMAL
2026-06-08T17:37:27.321Z,netguard/attacker,esp32_3,NORMAL,535,-1,-1,-1,2904,NORMAL
2026-06-08T17:37:31.994Z,netguard/device2,esp32_2,NORMAL,332,-1,-1,0,17711,NORMAL
2026-06-08T17:37:33.231Z,netguard/device2,esp32_2,NORMAL,333,-1,-1,0,1237,NORMAL
2026-06-08T17:37:33.234Z,netguard/device2,esp32_2,NORMAL,334,-1,-1,0,3,NORMAL
2026-06-08T17:37:33.236Z,netguard/device2,esp32_2,NORMAL,335,-1,-1,0,1,NORMAL
2026-06-08T17:37:33.237Z,netguard/device2,esp32_2,NORMAL,336,-1,-1,0,1,NORMAL
2026-06-08T17:37:33.238Z,netguard/attacker,esp32_3,NORMAL,536,-1,-1,-1,5916,NORMAL
2026-06-08T17:37:34.207Z,netguard/attacker,esp32_3,NORMAL,537,-1,-1,-1,969,NORMAL
2026-06-08T17:37:34.740Z,netguard/device2,esp32_2,NORMAL,337,-1,-1,0,1503,NORMAL
2026-06-08T17:37:35.446Z,netguard/cmd,cmd,DOS_FLOOD,-1,-1,-1,-1,54619,DOS_FLOOD
2026-06-08T17:37:35.929Z,netguard/attacker,esp32_3,DOS_FLOOD,538,-1,-1,-1,1721,DOS_FLOOD
2026-06-08T17:37:36.422Z,netguard/attacker,esp32_3,DOS_FLOOD,539,-1,-1,-1,492,DOS_FLOOD
2026-06-08T17:37:36.424Z,netguard/attacker,esp32_3,DOS_FLOOD,540,-1,-1,-1,1,DOS_FLOOD
2026-06-08T17:37:36.668Z,netguard/device2,esp32_2,NORMAL,338,-1,-1,0,1927,DOS_FLOOD
2026-06-08T17:37:36.913Z,netguard/attacker,esp32_3,DOS_FLOOD,541,-1,-1,-1,489,DOS_FLOOD
2026-06-08T17:37:36.915Z,netguard/attacker,esp32_3,DOS_FLOOD,542,-1,-1,-1,2,DOS_FLOOD
2026-06-08T17:37:37.406Z,netguard/attacker,esp32_3,DOS_FLOOD,543,-1,-1,-1,490,DOS_FLOOD
2026-06-08T17:37:37.408Z,netguard/attacker,esp32_3,DOS_FLOOD,544,-1,-1,-1,2,DOS_FLOOD
2026-06-08T17:37:37.906Z,netguard/attacker,esp32_3,DOS_FLOOD,545,-1,-1,-1,498,DOS_FLOOD
2026-06-08T17:37:38.392Z,netguard/attacker,esp32_3,DOS_FLOOD,546,-1,-1,-1,485,DOS_FLOOD
2026-06-08T17:37:38.393Z,netguard/attacker,esp32_3,DOS_FLOOD,547,-1,-1,-1,1,DOS_FLOOD
2026-06-08T17:37:38.395Z,netguard/attacker,esp32_3,DOS_FLOOD,548,-1,-1,-1,2,DOS_FLOOD
2026-06-08T17:37:38.881Z,netguard/attacker,esp32_3,DOS_FLOOD,549,-1,-1,-1,485,DOS_FLOOD
2026-06-08T17:37:38.884Z,netguard/attacker,esp32_3,DOS_FLOOD,550,-1,-1,-1,3,DOS_FLOOD
2026-06-08T17:37:40.400Z,netguard/attacker,esp32_3,DOS_FLOOD,551,-1,-1,-1,1516,DOS_FLOOD
2026-06-08T17:37:40.403Z,netguard/attacker,esp32_3,DOS_FLOOD,552,-1,-1,-1,2,DOS_FLOOD
2026-06-08T17:37:41.588Z,netguard/cmd,cmd,NORMAL,-1,-1,-1,-1,6142,DOS_FLOOD
2026-06-08T17:37:41.832Z,netguard/attacker,esp32_3,DOS_FLOOD,553,-1,-1,-1,1429,DOS_FLOOD
2026-06-08T17:37:41.834Z,netguard/attacker,esp32_3,DOS_FLOOD,554,-1,-1,-1,2,DOS_FLOOD
2026-06-08T17:37:41.836Z,netguard/attacker,esp32_3,DOS_FLOOD,555,-1,-1,-1,1,DOS_FLOOD
2026-06-08T17:37:41.837Z,netguard/attacker,esp32_3,DOS_FLOOD,556,-1,-1,-1,1,DOS_FLOOD
2026-06-08T17:37:41.844Z,netguard/attacker,esp32_3,DOS_FLOOD,557,-1,-1,-1,7,DOS_FLOOD
2026-06-08T17:37:41.850Z,netguard/attacker,esp32_3,DOS_FLOOD,558,-1,-1,-1,6,DOS_FLOOD
2026-06-08T17:37:41.851Z,netguard/attacker,esp32_3,DOS_FLOOD,559,-1,-1,-1,1,DOS_FLOOD
2026-06-08T17:37:41.858Z,netguard/attacker,esp32_3,DOS_FLOOD,560,-1,-1,-1,6,DOS_FLOOD
2026-06-08T17:37:41.864Z,netguard/attacker,esp32_3,DOS_FLOOD,561,-1,-1,-1,6,DOS_FLOOD
2026-06-08T17:37:41.869Z,netguard/attacker,esp32_3,DOS_FLOOD,562,-1,-1,-1,5,DOS_FLOOD
2026-06-08T17:37:42.079Z,netguard/device2,esp32_2,NORMAL,339,-1,-1,0,5410,DOS_FLOOD
2026-06-08T17:37:42.324Z,netguard/attacker,esp32_3,DOS_FLOOD,563,-1,-1,-1,455,DOS_FLOOD
2026-06-08T17:37:42.326Z,netguard/attacker,esp32_3,NORMAL,564,-1,-1,-1,2,NORMAL
2026-06-08T17:37:42.817Z,netguard/device1,esp32_1,NORMAL,459,28.9,63.0,-1,24352,NORMAL
2026-06-08T17:37:43.801Z,netguard/device2,esp32_2,NORMAL,340,-1,-1,0,1722,NORMAL
2026-06-08T17:37:46.014Z,netguard/device1,esp32_1,NORMAL,460,28.9,63.0,-1,3197,NORMAL
2026-06-08T17:37:46.261Z,netguard/device2,esp32_2,NORMAL,341,-1,-1,0,2459,NORMAL
2026-06-08T17:37:46.753Z,netguard/attacker,esp32_3,NORMAL,565,-1,-1,-1,4426,NORMAL
2026-06-08T17:37:49.704Z,netguard/device1,esp32_1,NORMAL,461,28.9,63.0,-1,3690,NORMAL
2026-06-08T17:37:50.206Z,netguard/device2,esp32_2,NORMAL,342,-1,-1,0,3945,NORMAL
2026-06-08T17:37:51.181Z,netguard/attacker,esp32_3,NORMAL,566,-1,-1,-1,4428,NORMAL
2026-06-08T17:37:51.918Z,netguard/device2,esp32_2,NORMAL,343,-1,-1,0,1712,NORMAL
2026-06-08T17:37:52.411Z,netguard/device1,esp32_1,NORMAL,462,28.9,63.0,-1,2706,NORMAL
2026-06-08T17:37:54.132Z,netguard/device2,esp32_2,NORMAL,344,-1,-1,0,2213,NORMAL
2026-06-08T17:37:55.855Z,netguard/attacker,esp32_3,NORMAL,567,-1,-1,-1,4674,NORMAL
2026-06-08T17:37:56.841Z,netguard/device1,esp32_1,NORMAL,463,28.9,63.0,-1,4430,NORMAL
2026-06-08T17:37:57.576Z,netguard/device2,esp32_2,NORMAL,345,-1,-1,0,3444,NORMAL
2026-06-08T17:37:58.806Z,netguard/attacker,esp32_3,NORMAL,568,-1,-1,-1,2951,NORMAL
2026-06-08T17:38:00.283Z,netguard/device1,esp32_1,NORMAL,464,28.9,63.0,-1,3442,NORMAL
2026-06-08T17:38:01.021Z,netguard/device2,esp32_2,NORMAL,346,-1,-1,0,3444,NORMAL
2026-06-08T17:38:02.005Z,netguard/attacker,esp32_3,NORMAL,569,-1,-1,-1,3198,NORMAL
2026-06-08T17:38:03.243Z,netguard/device2,esp32_2,NORMAL,347,-1,-1,0,2222,NORMAL
2026-06-08T17:38:04.710Z,netguard/attacker,esp32_3,NORMAL,570,-1,-1,-1,2705,NORMAL
2026-06-08T17:38:07.908Z,netguard/device1,esp32_1,NORMAL,465,28.9,63.0,-1,7624,NORMAL
2026-06-08T17:38:08.155Z,netguard/attacker,esp32_3,NORMAL,571,-1,-1,-1,3444,NORMAL
2026-06-08T17:38:08.401Z,netguard/device1,esp32_1,NORMAL,466,28.9,63.0,-1,492,NORMAL
2026-06-08T17:38:12.090Z,netguard/attacker,esp32_3,NORMAL,572,-1,-1,-1,3934,NORMAL
2026-06-08T17:38:12.092Z,netguard/device1,esp32_1,NORMAL,467,28.9,63.0,-1,3691,NORMAL
2026-06-08T17:38:13.330Z,netguard/device2,esp32_2,NORMAL,348,-1,-1,0,10086,NORMAL
2026-06-08T17:38:14.058Z,netguard/device2,esp32_2,NORMAL,349,-1,-1,0,728,NORMAL
2026-06-08T17:38:15.534Z,netguard/device2,esp32_2,NORMAL,350,-1,-1,0,1476,NORMAL
2026-06-08T17:38:17.011Z,netguard/device1,esp32_1,NORMAL,468,28.9,63.0,-1,4919,NORMAL
2026-06-08T17:38:17.013Z,netguard/attacker,esp32_3,NORMAL,573,-1,-1,-1,4923,NORMAL
2026-06-08T17:38:19.470Z,netguard/device1,esp32_1,NORMAL,469,28.8,63.0,-1,2458,NORMAL
2026-06-08T17:38:20.218Z,netguard/attacker,esp32_3,NORMAL,574,-1,-1,-1,3204,NORMAL
2026-06-08T17:38:23.907Z,netguard/device1,esp32_1,NORMAL,470,28.9,63.0,-1,4437,NORMAL
2026-06-08T17:38:25.375Z,netguard/attacker,esp32_3,NORMAL,575,-1,-1,-1,5157,NORMAL
